frame,accuracy,ARI,NMI
0.0,0.23333333333333334,-0.014323392949964384,0.006280073522784156
1.0,0.23333333333333334,-0.01874915782786964,0.0029940052616309956
2.0,0.23333333333333334,-0.01874915782786964,0.0029940052616309956
3.0,0.23333333333333334,-0.01874915782786964,0.0029940052616309956
4.0,0.23333333333333334,-0.01874915782786964,0.0029940052616309956
5.0,0.23333333333333334,-0.01874915782786964,0.0029940052616309956
6.0,0.23333333333333334,-0.021138555724544213,0.0008512931769464777
7.0,0.23333333333333334,-0.017868145409735057,0.003352963063143736
8.0,0.23333333333333334,-0.017868145409735057,0.003352963063143736
9.0,0.23333333333333334,-0.014675012036591238,0.005910266963687211
10.0,0.23333333333333334,-0.014675012036591238,0.005910266963687211
11.0,0.21666666666666667,-0.019298549719766567,0.0026424733418532196
12.0,0.21666666666666667,-0.019298549719766567,0.0026424733418532196
13.0,0.21666666666666667,-0.019298549719766567,0.0026424733418532196
14.0,0.21666666666666667,-0.019298549719766567,0.0026424733418532196
15.0,0.2,-0.021610585720063944,0.0010347260852933589
16.0,0.2,-0.021610585720063944,0.0010347260852933589
17.0,0.21666666666666667,-0.018024957633646588,0.0042777450189999365
18.0,0.21666666666666667,-0.018024957633646588,0.0042777450189999365
19.0,0.21666666666666667,-0.017868145409735057,0.004608630821622073
20.0,0.21666666666666667,-0.014323392949964384,0.007586657906122925
21.0,0.21666666666666667,-0.008236471403279193,0.012313990871434494
22.0,0.21666666666666667,-0.008236471403279193,0.012313990871434494
23.0,0.21666666666666667,-0.008236471403279193,0.012313990871434494
24.0,0.21666666666666667,-0.008236471403279193,0.012313990871434494
25.0,0.21666666666666667,-0.008236471403279193,0.012313990871434494
26.0,0.21666666666666667,-0.008236471403279193,0.012313990871434494
27.0,0.21666666666666667,-0.008236471403279193,0.012313990871434494
28.0,0.21666666666666667,-0.008236471403279193,0.012313990871434494
29.0,0.21666666666666667,-0.008236471403279193,0.012313990871434494
30.0,0.2,0.008851771316412339,0.027145569013442103
31.0,0.2,0.008851771316412339,0.027145569013442103
32.0,0.2,0.008851771316412339,0.027145569013442103
33.0,0.2,0.008851771316412339,0.027145569013442103
34.0,0.21666666666666667,0.010310864881502001,0.033481811457546015
35.0,0.21666666666666667,0.010310864881502001,0.033481811457546015
36.0,0.21666666666666667,0.02258865179997306,0.04708641475682459
37.0,0.23333333333333334,0.027466292242888192,0.06106925317458942
38.0,0.21666666666666667,0.02258865179997306,0.04708641475682459
39.0,0.21666666666666667,0.02065742147679406,0.04223759909049681
40.0,0.23333333333333334,0.010615384615384615,0.035269410767823355
41.0,0.25,0.014417254570269699,0.0474968038350182
42.0,0.26666666666666666,0.007841177714142947,0.04246741181459644
43.0,0.26666666666666666,-0.0025372904813163156,0.02509551999885823
44.0,0.26666666666666666,-0.017534752263944166,0.004788867553617794
45.0,0.26666666666666666,-0.006926673465068401,0.013988043030046377
46.0,0.2833333333333333,-0.007848568790397045,0.010569039689801956
47.0,0.2833333333333333,-0.007848568790397045,0.010569039689801956
48.0,0.2833333333333333,-0.010728499740439523,0.0075270751117350486
49.0,0.2833333333333333,-0.006578061587582466,0.01070664142115936
50.0,0.26666666666666666,-0.011467492736613242,0.007575242397077244
51.0,0.25,-0.011778971072232807,0.007311051542577372
52.0,0.25,-0.011778971072232807,0.007311051542577372
53.0,0.26666666666666666,-0.006926673465068401,0.010560660312125346
54.0,0.2833333333333333,-0.003,0.013105554069446442
55.0,0.2833333333333333,-0.003,0.013105554069446442
56.0,0.3,0.019692307692307693,0.029686719855084833
57.0,0.3,0.027466292242888192,0.03829120835650825
58.0,0.2833333333333333,0.02258865179997306,0.03700106000085071
59.0,0.2833333333333333,0.037179585867138785,0.047229128344166364
60.0,0.2833333333333333,0.037179585867138785,0.047229128344166364
61.0,0.2833333333333333,0.026829878553419173,0.038347808159906495
62.0,0.26666666666666666,0.012861241071256666,0.028753605784909427
63.0,0.26666666666666666,0.0220241418477947,0.03662016466919726
64.0,0.26666666666666666,0.033308303971967115,0.049409284641181744
65.0,0.26666666666666666,0.04906510562092007,0.0607709609479088
66.0,0.26666666666666666,0.04906510562092007,0.0607709609479088
67.0,0.25,0.03304766490129995,0.04614132370874695
68.0,0.25,0.03304766490129995,0.04614132370874695
69.0,0.25,0.02160975327902005,0.03661192554436956
70.0,0.25,0.019525909379753903,0.0364486859116744
71.0,0.23333333333333334,-0.0009243034025919008,0.019716901599519013
72.0,0.23333333333333334,-0.0009243034025919008,0.019716901599519013
73.0,0.23333333333333334,-0.0009243034025919008,0.019716901599519013
74.0,0.23333333333333334,-0.0009243034025919008,0.019716901599519013
75.0,0.23333333333333334,-0.0009243034025919008,0.019716901599519013
76.0,0.23333333333333334,-0.0009243034025919008,0.019716901599519013
77.0,0.23333333333333334,-0.0009243034025919008,0.019716901599519013
78.0,0.23333333333333334,-0.007391865098461953,0.014676289123227547
79.0,0.23333333333333334,0.0018476817368208325,0.024861479664591728
80.0,0.23333333333333334,-0.007391865098461953,0.014676289123227547
81.0,0.21666666666666667,-0.008935449083346172,0.011175396531799395
82.0,0.21666666666666667,-0.008935449083346172,0.011175396531799395
83.0,0.21666666666666667,-0.008935449083346172,0.011175396531799395
84.0,0.21666666666666667,-0.008935449083346172,0.011175396531799395
85.0,0.21666666666666667,-0.008935449083346172,0.011175396531799395
86.0,0.21666666666666667,-0.008935449083346172,0.011175396531799395
87.0,0.2,-0.008935449083346172,0.010738369484960032
88.0,0.2,-0.0009243034025919008,0.016275531378971104
89.0,0.2,-0.0009243034025919008,0.016275531378971104
90.0,0.2,-0.0009243034025919008,0.016275531378971104
91.0,0.2,-0.0009243034025919008,0.016275531378971104
92.0,0.2,-0.0009243034025919008,0.016275531378971104
93.0,0.21666666666666667,-0.001001405819708437,0.016732348264035534
94.0,0.21666666666666667,-0.001001405819708437,0.016732348264035534
95.0,0.2,-0.008935449083346172,0.010738369484960032
96.0,0.2,-0.008935449083346172,0.010738369484960032
97.0,0.2,-0.008935449083346172,0.010738369484960032
98.0,0.21666666666666667,-0.001001405819708437,0.016732348264035534
99.0,0.21666666666666667,0.008279261412865587,0.024707629253668813
100.0,0.21666666666666667,-0.0005774894608173401,0.016539985536321397
101.0,0.2,-0.014401509463023932,0.005880068530237678
102.0,0.2,-0.014401509463023932,0.005880068530237678
103.0,0.2,-0.008469356328919002,0.01083679716348005
104.0,0.2,-0.008469356328919002,0.01083679716348005
105.0,0.2,-0.008469356328919002,0.01083679716348005
106.0,0.2,-0.01362088535754824,0.007566206267097142
107.0,0.2,-0.01362088535754824,0.007566206267097142
108.0,0.18333333333333332,-0.01692828562634657,0.005302122783306989
109.0,0.18333333333333332,-0.017084808373095273,0.0055169623673830435
110.0,0.18333333333333332,-0.01788702325313023,0.003084193281991167
111.0,0.2,-0.02019580311977073,0.0014796018239118841
112.0,0.2,-0.019842719529312235,0.0007617673660418889
113.0,0.2,-0.019842719529312235,0.0007617673660418889
114.0,0.2,-0.017221827128221883,0.0033462495066138805
115.0,0.2,-0.017221827128221883,0.0033462495066138805
116.0,0.18333333333333332,-0.012646793134598013,0.00648137911390389
117.0,0.16666666666666666,-0.00576557184863452,0.011273810623425123
118.0,0.16666666666666666,-0.00576557184863452,0.011273810623425123
119.0,0.15,0.0034205115394223564,0.017833032533612677
120.0,0.15,0.007535997846857758,0.0194561520603475
121.0,0.15,-0.0025372904813163156,0.012590177857786886
122.0,0.15,-0.0025372904813163156,0.012590177857786886
123.0,0.15,-0.0025372904813163156,0.012590177857786886
124.0,0.13333333333333333,0.007841177714142947,0.020074475143394204
125.0,0.13333333333333333,0.007841177714142947,0.020074475143394204
126.0,0.15,-0.0025372904813163156,0.012590177857786886
127.0,0.15,0.002730611695479107,0.016785176570371072
128.0,0.16666666666666666,-0.006461911264111391,0.01055446547827768
129.0,0.16666666666666666,0.0,0.016741942063438826
130.0,0.16666666666666666,0.008775474857109866,0.02516425814408988
131.0,0.18333333333333332,-0.0003464136563961433,0.01922907325686917
132.0,0.18333333333333332,-0.0003464136563961433,0.01922907325686917
133.0,0.18333333333333332,-0.0003464136563961433,0.01922907325686917
134.0,0.18333333333333332,-0.0003464136563961433,0.01922907325686917
135.0,0.18333333333333332,-0.008547008547008548,0.011169878128939045
136.0,0.18333333333333332,-0.008547008547008548,0.011169878128939045
137.0,0.18333333333333332,-0.007624622138359936,0.013380659776942786
138.0,0.18333333333333332,-0.007624622138359936,0.013380659776942786
139.0,0.18333333333333332,-0.007624622138359936,0.013380659776942786
140.0,0.18333333333333332,-0.007624622138359936,0.013380659776942786
141.0,0.18333333333333332,-0.007624622138359936,0.013380659776942786
142.0,0.18333333333333332,-0.007624622138359936,0.013380659776942786
143.0,0.18333333333333332,-0.007624622138359936,0.013380659776942786
144.0,0.18333333333333332,-0.007624622138359936,0.013380659776942786
145.0,0.18333333333333332,-0.007624622138359936,0.013380659776942786
146.0,0.18333333333333332,-0.004390694808195964,0.0172478168685395
147.0,0.18333333333333332,-0.004390694808195964,0.0172478168685395
148.0,0.18333333333333332,-0.004390694808195964,0.0172478168685395
149.0,0.18333333333333332,-0.004390694808195964,0.0172478168685395
150.0,0.18333333333333332,-0.004390694808195964,0.0172478168685395
151.0,0.18333333333333332,-0.004390694808195964,0.0172478168685395
152.0,0.18333333333333332,-0.004390694808195964,0.0172478168685395
153.0,0.18333333333333332,-0.004390694808195964,0.0172478168685395
154.0,0.18333333333333332,-0.004390694808195964,0.0172478168685395
155.0,0.18333333333333332,-0.004390694808195964,0.0172478168685395
156.0,0.16666666666666666,0.0013479424621131886,0.020901200486918407
157.0,0.16666666666666666,-0.007508230175384556,0.012958995091459253
158.0,0.16666666666666666,-0.007508230175384556,0.012958995091459253
159.0,0.15,-0.0005774894608173401,0.017430124122723323
160.0,0.15,-0.0005774894608173401,0.017430124122723323
161.0,0.15,-0.0005774894608173401,0.017430124122723323
162.0,0.15,0.0015786535240552143,0.02033662114273211
163.0,0.15,0.0015786535240552143,0.02033662114273211
164.0,0.15,0.0015786535240552143,0.02033662114273211
165.0,0.15,0.0015786535240552143,0.02033662114273211
166.0,0.15,-0.007741040996707169,0.012027081635376734
167.0,0.15,-0.007741040996707169,0.012027081635376734
168.0,0.15,0.0011556017796267406,0.019442864596624525
169.0,0.15,0.0011556017796267406,0.019442864596624525
170.0,0.15,-0.0010399614829080404,0.017047609891664494
171.0,0.15,-0.0010399614829080404,0.017047609891664494
172.0,0.15,-0.0010399614829080404,0.017047609891664494
173.0,0.13333333333333333,0.008164680056228456,0.023372850193168957
174.0,0.13333333333333333,0.008164680056228456,0.023372850193168957
175.0,0.13333333333333333,0.008164680056228456,0.023372850193168957
176.0,0.13333333333333333,0.01933706977908746,0.03261714534116166
177.0,0.13333333333333333,0.01933706977908746,0.03261714534116166
178.0,0.13333333333333333,0.021572064176890927,0.034729523737268515
179.0,0.13333333333333333,0.021572064176890927,0.034729523737268515
180.0,0.13333333333333333,0.01933706977908746,0.03261714534116166
181.0,0.13333333333333333,0.007820777069327529,0.023617114300000068
182.0,0.13333333333333333,0.007820777069327529,0.023617114300000068
183.0,0.15,-0.00134851374520796,0.017077506273515997
184.0,0.15,-0.00134851374520796,0.017077506273515997
185.0,0.13333333333333333,0.007820777069327529,0.023617114300000068
186.0,0.13333333333333333,0.019110366217804233,0.032714577783743974
187.0,0.13333333333333333,0.019110366217804233,0.032714577783743974
188.0,0.11666666666666667,0.03282414809392638,0.04287555371336226
189.0,0.13333333333333333,0.019072572100102107,0.033002642929588696
190.0,0.13333333333333333,0.019072572100102107,0.033002642929588696
191.0,0.13333333333333333,0.03282414809392638,0.04385456905355438
192.0,0.15,0.032712350935326644,0.04572651246739638
193.0,0.15,0.032712350935326644,0.04572651246739638
194.0,0.16666666666666666,0.012252682682489838,0.02984195400793365
195.0,0.16666666666666666,0.012252682682489838,0.02984195400793365
196.0,0.18333333333333332,0.0010016758808005701,0.02111787706790823
197.0,0.2,-0.00462285229986902,0.01702065779234194
198.0,0.2,0.012252682682489838,0.03185541880118914
199.0,0.2,0.012252682682489838,0.03185541880118914
200.0,0.2,0.012252682682489838,0.03185541880118914
201.0,0.21666666666666667,0.008938203112960395,0.02901159528093236
202.0,0.21666666666666667,0.008938203112960395,0.02901159528093236
203.0,0.21666666666666667,0.008938203112960395,0.02901159528093236
204.0,0.21666666666666667,0.019072572100102107,0.03666859097095656
205.0,0.21666666666666667,0.019072572100102107,0.03666859097095656
206.0,0.21666666666666667,0.032712350935326644,0.05045451914088582
207.0,0.2,0.03606658446362515,0.053054902937090594
208.0,0.2,0.03606658446362515,0.053054902937090594
209.0,0.2,0.048515442862372596,0.06232306308921169
210.0,0.21666666666666667,0.03151972872996301,0.04864377710122947
211.0,0.21666666666666667,0.032712350935326644,0.05045451914088582
212.0,0.21666666666666667,0.019072572100102107,0.03855698328200998
213.0,0.21666666666666667,0.031668978270920016,0.05284932022524515
214.0,0.21666666666666667,0.04635212977055118,0.06486519685523287
215.0,0.21666666666666667,0.06334771886559802,0.0786842393815367
216.0,0.21666666666666667,0.06334771886559802,0.0786842393815367
217.0,0.21666666666666667,0.06334771886559802,0.0786842393815367
218.0,0.2,0.06334771886559802,0.07778347335365755
219.0,0.2,0.06334771886559802,0.07778347335365755
220.0,0.2,0.08261883200709043,0.09275258358103496
221.0,0.2,0.08261883200709043,0.09275258358103496
222.0,0.2,0.08261883200709043,0.09275258358103496
223.0,0.21666666666666667,0.0803452727307759,0.09131944922911432
224.0,0.23333333333333334,0.08261883200709043,0.09275258358103498
225.0,0.23333333333333334,0.08261883200709043,0.09275258358103498
226.0,0.23333333333333334,0.08261883200709043,0.09275258358103498
227.0,0.23333333333333334,0.08261883200709043,0.09275258358103498
228.0,0.23333333333333334,0.10420038535645472,0.10982246004432081
229.0,0.23333333333333334,0.10420038535645472,0.10982246004432081
230.0,0.23333333333333334,0.10420038535645472,0.10982246004432081
231.0,0.23333333333333334,0.10420038535645472,0.10982246004432081
232.0,0.23333333333333334,0.12809001753338087,0.12941318232548357
233.0,0.23333333333333334,0.10990154332286468,0.11705982417484208
234.0,0.23333333333333334,0.10990154332286468,0.11705982417484208
235.0,0.23333333333333334,0.10990154332286468,0.11705982417484208
236.0,0.23333333333333334,0.10990154332286468,0.11705982417484208
237.0,0.21666666666666667,0.10426942046855733,0.11298704830002526
238.0,0.21666666666666667,0.10426942046855733,0.11298704830002526
239.0,0.21666666666666667,0.10426942046855733,0.11298704830002526
240.0,0.2,0.10094588606985301,0.10999475268539352
241.0,0.2,0.10094588606985301,0.10999475268539352
242.0,0.2,0.08283089014312407,0.09752707311352249
243.0,0.21666666666666667,0.08727146627622479,0.10132473321812703
244.0,0.21666666666666667,0.08727146627622479,0.10132473321812703
245.0,0.21666666666666667,0.08727146627622479,0.10132473321812703
246.0,0.21666666666666667,0.08727146627622479,0.10132473321812703
247.0,0.21666666666666667,0.08727146627622479,0.10132473321812703
248.0,0.21666666666666667,0.08727146627622479,0.10132473321812703
249.0,0.23333333333333334,0.11000443100159901,0.12657844365364396
250.0,0.21666666666666667,0.08727146627622479,0.10132473321812703
251.0,0.21666666666666667,0.08727146627622479,0.10132473321812703
252.0,0.21666666666666667,0.08727146627622479,0.10132473321812703
253.0,0.2,0.053172019188163444,0.0666077379976824
254.0,0.2,0.053172019188163444,0.0666077379976824
255.0,0.18333333333333332,0.04873538420048928,0.0625555006014008
256.0,0.18333333333333332,0.04873538420048928,0.0625555006014008
257.0,0.18333333333333332,0.03621513330251194,0.05112984657952822
258.0,0.16666666666666666,0.021572064176890927,0.03798411192061712
259.0,0.15,0.01945038226741387,0.03503315794359809
260.0,0.16666666666666666,0.021572064176890927,0.03798411192061712
261.0,0.16666666666666666,0.021572064176890927,0.03798411192061712
262.0,0.16666666666666666,0.01251901927928969,0.030658162840306265
263.0,0.16666666666666666,0.01251901927928969,0.030658162840306265
264.0,0.16666666666666666,0.01251901927928969,0.030658162840306265
265.0,0.16666666666666666,0.01251901927928969,0.030658162840306265
266.0,0.18333333333333332,-0.0042359827479975356,0.016813153299295523
267.0,0.18333333333333332,-0.007741040996707169,0.012027081635376732
268.0,0.2,-0.012129613585167216,0.008882192649568858
269.0,0.2,-0.012129613585167216,0.008882192649568858
270.0,0.21666666666666667,-0.014206240736106567,0.00766340238833764
271.0,0.21666666666666667,-0.014206240736106567,0.00766340238833764
272.0,0.23333333333333334,-0.018474683909704984,0.0036372281022178823
273.0,0.25,-0.02043132803632236,0.0013100344533572622
274.0,0.25,-0.02043132803632236,0.0013100344533572622
275.0,0.25,-0.018513885414060547,0.0033633641987232937
276.0,0.25,-0.018513885414060547,0.0033633641987232937
277.0,0.25,-0.018513885414060547,0.0033633641987232937
278.0,0.25,-0.018513885414060547,0.0033633641987232937
279.0,0.25,-0.018513885414060547,0.0033633641987232937
280.0,0.25,-0.020784819383768596,0.0009674043354757691
281.0,0.25,-0.020784819383768596,0.0009674043354757691
282.0,0.25,-0.018474683909704984,0.003637228102217882
283.0,0.26666666666666666,-0.017084808373095273,0.004043356329311412
284.0,0.26666666666666666,-0.017084808373095273,0.004043356329311412
285.0,0.26666666666666666,-0.017084808373095273,0.004043356329311412
286.0,0.26666666666666666,-0.017084808373095273,0.004043356329311412
287.0,0.26666666666666666,-0.017084808373095273,0.004043356329311412
288.0,0.26666666666666666,-0.017084808373095273,0.004043356329311412
289.0,0.23333333333333334,-0.021020616373751178,0.0011940925590394837
290.0,0.23333333333333334,-0.021020616373751178,0.0011940925590394837
291.0,0.25,-0.020784819383768596,0.0009674043354757691
292.0,0.26666666666666666,-0.017084808373095273,0.004043356329311412
293.0,0.26666666666666666,-0.017084808373095273,0.004043356329311412
294.0,0.25,-0.020784819383768596,0.0009674043354757691
295.0,0.25,-0.02074553047360622,0.0008933890900199653
296.0,0.25,-0.02074553047360622,0.0008933890900199653
297.0,0.23333333333333334,-0.018945301218737366,0.0030908965995641944
298.0,0.23333333333333334,-0.018945301218737366,0.0030908965995641944
299.0,0.23333333333333334,-0.018945301218737366,0.0030908965995641944
300.0,0.23333333333333334,-0.014557778590822438,0.006571303770312013
301.0,0.23333333333333334,-0.014557778590822438,0.006571303770312013
302.0,0.23333333333333334,-0.014557778590822438,0.006571303770312013
303.0,0.23333333333333334,-0.014557778590822438,0.006571303770312013
304.0,0.23333333333333334,-0.014557778590822438,0.006571303770312013
305.0,0.23333333333333334,-0.014557778590822438,0.006571303770312013
306.0,0.21666666666666667,-0.014557778590822438,0.007146135470514084
307.0,0.23333333333333334,-0.00878003696857671,0.011791652471024516
308.0,0.23333333333333334,-0.007857486759749639,0.01160561032643408
309.0,0.23333333333333334,-0.007857486759749639,0.01160561032643408
310.0,0.23333333333333334,-0.007857486759749639,0.01160561032643408
311.0,0.23333333333333334,-0.011934782190225028,0.0071849825452501275
312.0,0.23333333333333334,-0.011934782190225028,0.0071849825452501275
313.0,0.25,-0.007508230175384556,0.01068667254367586
314.0,0.25,-0.007508230175384556,0.01068667254367586
315.0,0.25,-0.014206240736106567,0.005822279931572063
316.0,0.25,-0.014206240736106567,0.005822279931572063
317.0,0.26666666666666666,-0.007236753469214928,0.010759310277846093
318.0,0.25,-0.014206240736106567,0.005822279931572063
319.0,0.25,-0.014206240736106567,0.005822279931572063
320.0,0.25,-0.014206240736106567,0.005822279931572063
321.0,0.25,-0.014206240736106567,0.005822279931572063
322.0,0.25,-0.014206240736106567,0.005822279931572063
323.0,0.25,-0.014206240736106567,0.005822279931572063
324.0,0.25,-0.014206240736106567,0.005822279931572063
325.0,0.23333333333333334,-0.021020616373751178,0.0010861090820659988
326.0,0.23333333333333334,-0.021020616373751178,0.0010861090820659988
327.0,0.23333333333333334,-0.021020616373751178,0.0010861090820659988
328.0,0.23333333333333334,-0.021020616373751178,0.0010861090820659988
329.0,0.23333333333333334,-0.021020616373751178,0.0010861090820659988
330.0,0.25,-0.020549131279702922,0.0008392714204808883
331.0,0.2833333333333333,-0.011000634651999153,0.008004597450612664
332.0,0.2833333333333333,-0.011000634651999153,0.008004597450612664
333.0,0.2833333333333333,-0.011000634651999153,0.008004597450612664
334.0,0.3,-0.0027685918634161345,0.014799459049236232
335.0,0.31666666666666665,0.0077649003440389015,0.024249334008488225
336.0,0.31666666666666665,0.0077649003440389015,0.024249334008488225
337.0,0.3333333333333333,0.02858734702503314,0.04536250794186869
338.0,0.3333333333333333,0.02858734702503314,0.04536250794186869
339.0,0.3333333333333333,0.02858734702503314,0.04536250794186869
340.0,0.3333333333333333,0.03888120485630859,0.056550082428895684
341.0,0.3333333333333333,0.03888120485630859,0.056550082428895684
342.0,0.3333333333333333,0.03888120485630859,0.056550082428895684
343.0,0.3333333333333333,0.03888120485630859,0.056550082428895684
344.0,0.3333333333333333,0.03888120485630859,0.056550082428895684
345.0,0.3333333333333333,0.03888120485630859,0.056550082428895684
346.0,0.3333333333333333,0.03888120485630859,0.056550082428895684
347.0,0.3333333333333333,0.03888120485630859,0.056550082428895684
348.0,0.3333333333333333,0.03888120485630859,0.056550082428895684
349.0,0.3333333333333333,0.03888120485630859,0.056550082428895684
350.0,0.3333333333333333,0.03888120485630859,0.056550082428895684
351.0,0.3333333333333333,0.03888120485630859,0.056550082428895684
352.0,0.3333333333333333,0.05125742060671265,0.07648170043847308
353.0,0.3333333333333333,0.05125742060671265,0.07648170043847308
354.0,0.3333333333333333,0.05125742060671265,0.07648170043847308
355.0,0.3333333333333333,0.05125742060671265,0.07648170043847308
356.0,0.3333333333333333,0.06608268019056401,0.09451489789724946
357.0,0.3333333333333333,0.06907155074664155,0.08962098813816209
358.0,0.3333333333333333,0.08505159591844579,0.10792107343142024
359.0,0.3333333333333333,0.08505159591844579,0.10792107343142024
360.0,0.35,0.10688489319194713,0.13674493046495864
361.0,0.35,0.1121595910287702,0.13288922356834346
362.0,0.35,0.1121595910287702,0.13288922356834346
363.0,0.35,0.0897965456955678,0.11701323374116675
364.0,0.35,0.0897965456955678,0.11701323374116675
365.0,0.35,0.07514983863531581,0.09044133399691136
366.0,0.35,0.07514983863531581,0.09044133399691136
367.0,0.35,0.07514983863531581,0.09044133399691136
368.0,0.35,0.07514983863531581,0.09044133399691136
369.0,0.35,0.07514983863531581,0.09044133399691136
370.0,0.35,0.056226596255400864,0.07658431812442233
371.0,0.35,0.056226596255400864,0.07658431812442233
372.0,0.35,0.056226596255400864,0.07658431812442233
373.0,0.35,0.045006816305370484,0.05783390909529245
374.0,0.35,0.045006816305370484,0.05783390909529245
375.0,0.35,0.045006816305370484,0.05783390909529245
376.0,0.35,0.045006816305370484,0.05783390909529245
377.0,0.35,0.045006816305370484,0.05783390909529245
378.0,0.35,0.045006816305370484,0.05783390909529245
379.0,0.35,0.045006816305370484,0.05783390909529245
380.0,0.35,0.045006816305370484,0.05783390909529245
381.0,0.36666666666666664,0.0534274967375451,0.06148016058337322
382.0,0.36666666666666664,0.0534274967375451,0.06148016058337322
383.0,0.36666666666666664,0.045666481186561005,0.050861541798294836
384.0,0.36666666666666664,0.045666481186561005,0.050861541798294836
385.0,0.36666666666666664,0.045666481186561005,0.050861541798294836
386.0,0.38333333333333336,0.0575296757243945,0.061868131934594214
387.0,0.36666666666666664,0.040208717004297116,0.047253590931512
388.0,0.36666666666666664,0.040208717004297116,0.047253590931512
389.0,0.38333333333333336,0.0575296757243945,0.061868131934594214
390.0,0.38333333333333336,0.0575296757243945,0.061868131934594214
391.0,0.38333333333333336,0.0575296757243945,0.061868131934594214
392.0,0.38333333333333336,0.05322187925382005,0.06601935842782361
393.0,0.38333333333333336,0.05322187925382005,0.06601935842782361
394.0,0.36666666666666664,0.03705337450374945,0.05359679823064526
395.0,0.36666666666666664,0.03705337450374945,0.05359679823064526
396.0,0.36666666666666664,0.040208717004297116,0.047253590931512
397.0,0.36666666666666664,0.040208717004297116,0.047253590931512
398.0,0.36666666666666664,0.045666481186561005,0.050861541798294836
399.0,0.36666666666666664,0.040208717004297116,0.047253590931512
400.0,0.35,0.025177025963808025,0.03558663198205676
401.0,0.35,0.025177025963808025,0.03558663198205676
402.0,0.35,0.02317505995203837,0.04367245941636972
403.0,0.35,0.012159337181872232,0.036156551766524665
404.0,0.3333333333333333,0.002800959232613909,0.029989488011724207
405.0,0.31666666666666665,-0.004260137015217516,0.025655202007352718
406.0,0.31666666666666665,-0.004260137015217516,0.025655202007352718
407.0,0.31666666666666665,-0.004260137015217516,0.025655202007352718
408.0,0.3,-0.009021286397051766,0.02296676105942775
409.0,0.3,-0.009021286397051766,0.02296676105942775
410.0,0.3,-0.011053328471915718,0.021943753806515018
411.0,0.3,-0.011053328471915718,0.021943753806515018
412.0,0.3,-0.011053328471915718,0.021943753806515018
413.0,0.3,-0.011053328471915718,0.021943753806515018
414.0,0.31666666666666665,-0.004260137015217516,0.03351261459931335
415.0,0.3,-0.005681818181818182,0.0333969039592714
416.0,0.3,-0.005681818181818182,0.0333969039592714
417.0,0.3,-0.005681818181818182,0.0333969039592714
418.0,0.3,-0.005681818181818182,0.0333969039592714
419.0,0.3,-0.005681818181818182,0.0333969039592714
420.0,0.3,-0.005681818181818182,0.0333969039592714
421.0,0.2833333333333333,0.0014983575695871833,0.04572904587985486
422.0,0.2833333333333333,0.0014983575695871833,0.04572904587985486
423.0,0.2833333333333333,0.01145184843593882,0.06004797483669733
424.0,0.2833333333333333,0.010108969307939192,0.057698458387860106
425.0,0.2833333333333333,0.011071813009380286,0.05745980586064774
426.0,0.2833333333333333,0.011071813009380286,0.05745980586064774
427.0,0.2833333333333333,0.023152510432090455,0.07116612369217443
428.0,0.2833333333333333,0.02757851414504683,0.07385037552851095
429.0,0.2833333333333333,0.02757851414504683,0.07385037552851095
430.0,0.2833333333333333,0.02757851414504683,0.07385037552851095
